image_path,description
/content/new/887944001.jpg,"Elegant sleeveless midi dress in a blue and white floral print. Crafted from lightweight woven fabric, it features a button-front closure and subtle pleating. Perfect for summer events or casual outings; style with sandals or wedges.
"
/content/new/880481001.jpg,"Black ribbed knit top with a V-neck and wrap detail, perfect for casual or smart casual occasions. Style with jeans or a skirt.
"
/content/new/203595036.jpg,"Men's orange and black buffalo check flannel shirt.  Soft cotton fabric, classic button-down design with chest pockets. Perfect for casual outings or layering; style with jeans or chinos for a relaxed look.
"
/content/new/854951003.jpg,"Dark olive green satin mini dress with a V-neck, three-quarter sleeves, and a drawstring waist featuring a gold ring.  Perfect for evening events or casual outings, style it with heels and jewelry or sneakers for a relaxed look.
"
/content/new/888584001.jpg,"Beige cotton poplin mini dress featuring dramatic shoulder ruffles and a round neck.  Perfect for casual daytime events or dressed up for evening. Style with boots or heels.
"
/content/new/869237001.jpg,"Floral mini dress in dark-toned pink and purple blooms on black chiffon; features puff sleeves and smocked waist; perfect for parties or brunches; style with sandals or heels.
"
/content/new/886366001.jpg,"Striped ribbed knit sweater in navy and beige; features a self-tie belt.  Perfect for casual days or dressed-up evenings. Style with jeans or a skirt.
"
/content/new/888484001.jpg,"Black floral mini skirt in lightweight woven fabric. Features an elasticated waist and delicate print. Perfect for casual outings, pair with a simple top and sandals.
"
/content/new/887911001.jpg,"Black culottes in a textured woven fabric, featuring an elasticated waistband for comfort.  Perfect for casual daytime events, style with a simple top and sandals or sneakers.
"
/content/new/873117001.jpg,"Gold metallic girls' biker jacket.  Features an asymmetrical zip and gold hardware. Perfect for parties or special occasions; style with a dress or jeans.
"
/content/new/888380001.jpg,"Stylish pale yellow trousers in a textured woven fabric, featuring a classic straight-leg cut and subtle pleats. Perfect for work or a smart casual event; pair with a crisp blouse and heels or a sweater and flats.
"
/content/new/882996001.jpg,"Black cargo shorts in a soft, comfortable jersey fabric. Featuring a drawstring waist and side pockets for a relaxed yet stylish look, perfect for casual outings and everyday wear. Style with a graphic tee and sneakers or a crisp button-down shirt for a smarter feel.
"
/content/new/882814002.jpg,"Black glitter tulle tutu dress with long sleeves and criss-cross neckline.  Perfect for parties or special occasions, style with leggings or tights.
"
/content/new/889573004.jpg,"Dark brown V-neck cardigan in soft knit fabric; features button closure and simple design. Perfect for casual or smart casual outfits. Style with jeans, skirts, or dresses for versatile everyday wear.
"
/content/new/870517003.jpg,"Red sweatshirt with eyelet-embroidered ruffles, crafted from soft cotton.  Features a V-neckline and casual fit, perfect for everyday wear. Style with jeans or a skirt for a cute look.
"
/content/new/881244004.jpg,"Light wash blue denim jeans, featuring a classic 5-pocket design and a slim, straight leg.  Made from comfortable stretch denim, perfect for everyday wear. Style with a simple tee and sneakers or dress them up with heels.
"
/content/new/885945003.jpg,"Adorable navy blue knitted sweater featuring a playful red firetruck pattern.  Soft cotton blend, perfect for casual playdates or family outings. Style with jeans or chinos for a complete look.
"
/content/new/887281001.jpg,"Cream puff-sleeve top, soft ribbed fabric, versatile for casual or dressy occasions.  Pair with jeans, skirts, or layered under a cardigan.
"
/content/new/885543004.jpg,"Stylish white and black vertical striped shirt dress with a self-tie belt, featuring long sleeves and a collared neckline. Perfect for both casual and smart occasions, style with jeans or a skirt.
"
/content/new/880186003.jpg,"A sophisticated blue midi dress, crafted from smooth woven fabric.  Features a V-neck, cap sleeves, and a self-tie belt. Perfect for work or a special occasion, style with heels or flats.
"
/content/new/880700001.jpg,"Off-white tiered mini dress with brown Japanese garden print, featuring long sleeves, a keyhole neckline, and ruffled details. Perfect for casual outings or brunch dates; style with sandals or boots.
"
/content/new/886030003.jpg,"Off-white girls' top; soft ribbed cotton body, sheer dotted sleeves; unique puff sleeves; perfect for parties or everyday wear; style with jeans or a skirt.
"
/content/new/886470001.jpg,"Cream-colored silk cami top featuring a simple, elegant V-neckline.  The lightweight fabric drapes beautifully. Perfect for casual or dressy occasions; style with jeans or a skirt.
"
/content/new/888310002.jpg,"A sleeveless midi dress in off-white with a blue polka dot pattern.  Made from a lightweight woven fabric, it features a drawstring waist and a relaxed fit. Perfect for casual outings or summer events, style with sandals or sneakers.
"
/content/new/884754004.jpg,"Black jersey shorts featuring an elasticated waistband with drawstring and side pockets; perfect for casual wear, pair with a tee and sneakers for a relaxed look.
"
/content/new/860135011.jpg,"Stylish orange and navy plaid long-sleeved shirt; crafted from soft cotton; features a classic button-down design. Perfect for casual outings or layered looks; style with jeans or chinos for a versatile look.
"
/content/new/888609001.jpg,"Off-white eyelet-trimmed peasant blouse with balloon sleeves and a tie neckline.  Lightweight woven fabric, perfect for summer dates or casual daytime events. Style with jeans or a skirt for a versatile look.
"
/content/new/885617002.jpg,"Beige polka dot mini dress, featuring ruffled shoulders and a tiered skirt in a sheer woven fabric. Perfect for dates or parties; style with boots or heels for a chic look.
"
/content/new/870057001.jpg,"Adorable long-sleeved top in pink and burgundy stripes, soft ribbed fabric, curved hem.  Perfect for casual everyday wear, style with jeans or a skirt.
"
/content/new/212629031.jpg,"Olive green midi dress in a soft jersey fabric. Features a simple, relaxed fit with thin straps and a casual silhouette. Perfect for everyday wear, pair with sandals or sneakers for a relaxed daytime look.
"
/content/new/889471001.jpg,"Black cropped t-shirt featuring a small white heart detail.  Soft jersey fabric. Perfect for casual outings, pair with jeans or a skirt for a stylish look.
"
/content/new/882269001.jpg,"Light blue denim shirt with puff sleeves, button-down front, and collared neckline.  Perfect for casual daytime events, style with jeans or a skirt for a chic look.
"
/content/new/881192001.jpg,"A dusty rose midi dress in a lightweight chiffon fabric features a central ruffle detail, long sleeves with tie closures, and a tiered skirt. Perfect for daytime events or romantic evenings, style with sandals or boots.
"
/content/new/852365002.jpg,"Floral tiered mini dress in pink and black featuring a sheer chiffon fabric, long sleeves, and a round neck. Perfect for casual outings or a romantic date, style it with sandals or boots.
"
/content/new/886179005.jpg,"Red hooded sweatshirt featuring a cool reindeer in a mugshot graphic.  Made from soft cotton, it's perfect for casual wear, Christmas parties, or festive gatherings. Style with jeans or joggers for a comfy, fun look.
"
/content/new/889375002.jpg,"Light wash denim jacket featuring a classic button-front design and relaxed fit.  Perfect for casual outings or layering, style it with jeans or a dress for versatile everyday looks.
"
/content/new/885824004.jpg,"Beige midi skirt in a textured woven fabric, featuring a draped front and asymmetrical hem. Perfect for casual or dressy occasions; style with a blouse and heels or a simple t-shirt and sandals.
"
/content/new/886966001.jpg,"Beige linen-blend blazer featuring a relaxed fit, three-quarter sleeves with subtle puffing, and a notched lapel.  Perfect for work or weekend, pair with jeans or a dress.
"
/content/new/212766042.jpg,"Beige twill joggers with an elasticated waistband and drawstring. Featuring cuffed hems and subtle knee detailing, perfect for casual outings and weekend wear. Style with sneakers or boots for a relaxed look.
"
/content/new/212629033.jpg,"This white and navy striped maxi dress features a comfortable jersey fabric, a casual silhouette, and adjustable straps. Perfect for summer days and beach vacations, style it with sandals or wedges.
"
/content/new/888488002.jpg,"Men's grey and black melange performance T-shirt featuring a raglan sleeve design. Made from a breathable, quick-drying fabric, it's perfect for workouts or casual wear. Style with joggers or jeans for versatile everyday looks.
"
/content/new/889308002.jpg,"This burgundy sleeveless mini dress features a v-neck, self-tie waist, and subtle side slits.  Crafted from a luxurious satin fabric, it's perfect for evenings out or stylish daytime events. Pair it with heels and jewelry for a sophisticated look.
"
/content/new/884693001.jpg,"Black cropped trousers in a textured woven fabric.  They feature a subtle pull-on design and classic five-pocket styling. Perfect for casual or smart casual occasions; style with a blouse and heels or a t-shirt and sneakers.
"
/content/new/885642001.jpg,"Light wash denim midi dress with button front and self-tie belt.  Perfect for casual days or dressed up with heels. Style with sneakers or sandals.
"
/content/new/880008002.jpg,"A relaxed-fit white jersey top with a round neck and short, capped sleeves.  Soft cotton fabric. Perfect for casual everyday wear; style with jeans or a skirt.
"
/content/new/880724002.jpg,"A midi pleated skirt in off-white with a delicate purple and beige floral print. Made from lightweight chiffon, it features a comfortable elastic waistband. Perfect for spring and summer events; style with sandals and a blouse for a romantic look.
"
